FECHA_UTC,ALTURA,VOLCAN
2020-12-29,3000,SABANCAYA
2020-12-30,2000,SABANCAYA
2020-12-30,2200,SABANCAYA
2020-12-30,2500,SABANCAYA
2020-12-31,1500,SABANCAYA
2020-12-31,1800,SABANCAYA
2021-01-01,3000,SABANCAYA
2021-01-02,1500,SABANCAYA
2021-01-02,1500,SABANCAYA
2021-01-03,3000,SABANCAYA
2021-01-04,2500,SABANCAYA
2021-01-05,1500,SABANCAYA
2021-01-05,2500,SABANCAYA
2021-01-06,1500,SABANCAYA
2021-01-07,1500,SABANCAYA
2021-01-08,1500,SABANCAYA
2021-01-09,3000,SABANCAYA
2021-01-10,3000,SABANCAYA
2021-01-11,2200,SABANCAYA
2021-01-12,1500,SABANCAYA
2021-01-13,3000,SABANCAYA
2021-01-14,2500,SABANCAYA
2021-01-15,1800,SABANCAYA
2021-01-16,1400,SABANCAYA
2021-01-17,2200,SABANCAYA
2021-01-18,3500,SABANCAYA
2021-01-19,2200,SABANCAYA
2021-01-19,2300,SABANCAYA
2021-01-20,2000,SABANCAYA
2021-01-20,1400,SABANCAYA
2021-01-21,1500,SABANCAYA
2021-01-22,2500,SABANCAYA
2021-01-23,1500,SABANCAYA
2021-01-23,2000,SABANCAYA
2021-01-24,1500,SABANCAYA
2021-01-24,2000,SABANCAYA
2021-01-26,2000,SABANCAYA
2021-01-27,1500,SABANCAYA
2021-01-27,1600,SABANCAYA
2021-01-27,1800,SABANCAYA
2021-01-27,1500,SABANCAYA
2021-01-27,2100,SABANCAYA
2021-01-27,1300,SABANCAYA
2021-01-27,2000,SABANCAYA
2021-01-30,2700,SABANCAYA
2021-01-30,2000,SABANCAYA
2021-01-30,1000,SABANCAYA
2021-01-30,1500,SABANCAYA
2021-01-30,3500,SABANCAYA
2021-01-31,1800,SABANCAYA
2021-01-31,2500,SABANCAYA
2021-01-31,2500,SABANCAYA
2021-01-31,3000,SABANCAYA
2021-01-31,1200,SABANCAYA
2021-01-31,2000,SABANCAYA
2021-01-31,2000,SABANCAYA
2021-01-31,1700,SABANCAYA
2021-01-31,3000,SABANCAYA
2021-01-31,2000,SABANCAYA
2021-02-01,2000,SABANCAYA
2021-02-01,2500,SABANCAYA
2021-02-01,2000,SABANCAYA
2021-02-01,2000,SABANCAYA
2021-02-01,2500,SABANCAYA
2021-02-01,3000,SABANCAYA
2021-02-01,2000,SABANCAYA
2021-02-01,2000,SABANCAYA
2021-02-01,1700,SABANCAYA
2021-02-01,2500,SABANCAYA
2021-02-02,1000,SABANCAYA
2021-02-04,1500,SABANCAYA
2021-02-04,1500,SABANCAYA
2021-02-04,1000,SABANCAYA
2021-02-04,1000,SABANCAYA
2021-02-04,1000,SABANCAYA
2021-02-04,3000,SABANCAYA
2021-02-04,1000,SABANCAYA
2021-02-04,1100,SABANCAYA
2021-02-04,2000,SABANCAYA
2021-02-04,2000,SABANCAYA
2021-02-05,1500,SABANCAYA
2021-02-05,1000,SABANCAYA
2021-02-05,1300,SABANCAYA
2021-02-05,1500,SABANCAYA
2021-02-05,1500,SABANCAYA
2021-02-05,1300,SABANCAYA
2021-02-06,1500,SABANCAYA
2021-02-06,1300,SABANCAYA
2021-02-06,1000,SABANCAYA
2021-02-06,1300,SABANCAYA
2021-02-06,500,SABANCAYA
2021-02-06,1500,SABANCAYA
2021-02-06,1300,SABANCAYA
2021-02-06,2700,SABANCAYA
2021-02-06,2000,SABANCAYA
2021-02-06,2000,SABANCAYA
2021-02-07,1000,SABANCAYA
2021-02-07,1500,SABANCAYA
2021-02-07,2000,SABANCAYA
2021-02-07,2000,SABANCAYA
2021-02-07,1800,SABANCAYA
2021-02-07,2000,SABANCAYA
2021-02-07,1500,SABANCAYA
2021-02-08,1500,SABANCAYA
2021-02-08,1500,SABANCAYA
2021-02-08,1000,SABANCAYA
2021-02-08,2000,SABANCAYA
2021-02-08,2000,SABANCAYA
2021-02-09,1000,SABANCAYA
2021-02-09,1200,SABANCAYA
2021-02-09,1600,SABANCAYA
2021-02-09,1200,SABANCAYA
2021-02-09,1300,SABANCAYA
2021-02-09,2000,SABANCAYA
2021-02-09,1000,SABANCAYA
2021-02-09,1000,SABANCAYA
2021-02-09,500,SABANCAYA
2021-02-09,1500,SABANCAYA
2021-02-09,1500,SABANCAYA
2021-02-10,2400,SABANCAYA
2021-02-10,2000,SABANCAYA
2021-02-10,700,SABANCAYA
2021-02-10,1000,SABANCAYA
2021-02-10,1500,SABANCAYA
2021-02-10,2300,SABANCAYA
2021-02-10,1700,SABANCAYA
2021-02-10,2000,SABANCAYA
2021-02-10,2000,SABANCAYA
2021-02-10,1400,SABANCAYA
2021-02-10,2500,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,1500,SABANCAYA
2021-02-11,1800,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,1200,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,1500,SABANCAYA
2021-02-11,1300,SABANCAYA
2021-02-11,1000,SABANCAYA
2021-02-11,1500,SABANCAYA
2021-02-11,1100,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,1000,SABANCAYA
2021-02-11,900,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,2500,SABANCAYA
2021-02-11,1700,SABANCAYA
2021-02-11,2300,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,2000,SABANCAYA
2021-02-11,2200,SABANCAYA
2021-02-11,2500,SABANCAYA
2021-02-11,1800,SABANCAYA
2021-02-11,1500,SABANCAYA
2021-02-11,2200,SABANCAYA
2021-02-11,2200,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,2000,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,1600,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,2000,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,1700,SABANCAYA
2021-02-12,2000,SABANCAYA
2021-02-12,2200,SABANCAYA
2021-02-12,2000,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-12,2000,SABANCAYA
2021-02-12,2300,SABANCAYA
2021-02-12,1500,SABANCAYA
2021-02-13,1000,SABANCAYA
2021-02-13,600,SABANCAYA
2021-02-13,2000,SABANCAYA
2021-02-13,1000,SABANCAYA
2021-02-13,1500,SABANCAYA
2021-02-13,3500,SABANCAYA
2021-02-14,1500,SABANCAYA
2021-02-14,800,SABANCAYA
2021-02-14,1500,SABANCAYA
2021-02-14,1000,SABANCAYA
2021-02-14,1500,SABANCAYA
2021-02-14,1500,SABANCAYA
2021-02-14,1200,SABANCAYA
2021-02-14,500,SABANCAYA
2021-02-14,1500,SABANCAYA
2021-02-14,1200,SABANCAYA
2021-02-14,1000,SABANCAYA
2021-02-14,1000,SABANCAYA
2021-02-14,1500,SABANCAYA
2021-02-14,1600,SABANCAYA
2021-02-14,1200,SABANCAYA
2021-02-14,2100,SABANCAYA
2021-02-14,2500,SABANCAYA
2021-02-15,400,SABANCAYA
2021-02-15,500,SABANCAYA
2021-02-15,300,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,500,SABANCAYA
2021-02-15,300,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,300,SABANCAYA
2021-02-15,1200,SABANCAYA
2021-02-15,500,SABANCAYA
2021-02-15,400,SABANCAYA
2021-02-15,500,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,500,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,500,SABANCAYA
2021-02-15,1000,SABANCAYA
2021-02-15,2000,SABANCAYA
2021-02-16,1000,SABANCAYA
2021-02-16,700,SABANCAYA
2021-02-16,500,SABANCAYA
2021-02-16,1000,SABANCAYA
2021-02-16,500,SABANCAYA
2021-02-16,800,SABANCAYA
2021-02-16,1700,SABANCAYA
2021-02-16,2500,SABANCAYA
2021-02-16,1000,SABANCAYA
2021-02-16,1500,SABANCAYA
2021-02-16,1000,SABANCAYA
2021-02-16,1000,SABANCAYA
2021-02-16,2200,SABANCAYA
2021-02-16,1700,SABANCAYA
2021-02-16,1000,SABANCAYA
2021-02-16,1600,SABANCAYA
2021-02-17,2200,SABANCAYA
2021-02-17,3000,SABANCAYA
2021-02-17,1000,SABANCAYA
2021-02-17,2900,SABANCAYA
2021-02-17,2000,SABANCAYA
2021-02-17,2000,SABANCAYA
2021-02-17,3100,SABANCAYA
2021-02-17,1000,SABANCAYA
2021-02-17,2900,SABANCAYA
2021-02-17,1600,SABANCAYA
2021-02-17,2900,SABANCAYA
2021-02-18,900,SABANCAYA
2021-02-18,1000,SABANCAYA
2021-02-18,1500,SABANCAYA
2021-02-18,1600,SABANCAYA
2021-02-18,1200,SABANCAYA
2021-02-18,1200,SABANCAYA
2021-02-18,1500,SABANCAYA
2021-02-18,1000,SABANCAYA
2021-02-18,1600,SABANCAYA
2021-02-18,1200,SABANCAYA
2021-02-18,2000,SABANCAYA
2021-02-18,1500,SABANCAYA
2021-02-18,1300,SABANCAYA
2021-02-18,1000,SABANCAYA
2021-02-18,2000,SABANCAYA
2021-02-18,1000,SABANCAYA
2021-02-19,900,SABANCAYA
2021-02-19,1500,SABANCAYA
2021-02-19,1800,SABANCAYA
2021-02-19,2200,SABANCAYA
2021-02-19,1700,SABANCAYA
2021-02-19,2000,SABANCAYA
2021-02-19,1600,SABANCAYA
2021-02-19,1300,SABANCAYA
2021-02-19,1500,SABANCAYA
2021-02-19,1000,SABANCAYA
2021-02-19,2000,SABANCAYA
2021-02-19,1000,SABANCAYA
2021-02-19,1000,SABANCAYA
2021-02-19,2000,SABANCAYA
2021-02-19,1500,SABANCAYA
2021-02-19,1100,SABANCAYA
2021-02-19,1500,SABANCAYA
2021-02-19,1500,SABANCAYA
2021-02-19,1800,SABANCAYA
2021-02-19,1700,SABANCAYA
2021-02-19,2000,SABANCAYA
2021-02-20,2000,SABANCAYA
2021-02-20,1000,SABANCAYA
2021-02-20,1500,SABANCAYA
2021-02-20,1500,SABANCAYA
2021-02-20,1500,SABANCAYA
2021-02-21,1500,SABANCAYA
2021-02-21,500,SABANCAYA
2021-02-21,1500,SABANCAYA
2021-02-21,1100,SABANCAYA
2021-02-21,900,SABANCAYA
2021-02-21,700,SABANCAYA
2021-02-21,500,SABANCAYA
2021-02-21,2500,SABANCAYA
2021-02-22,500,SABANCAYA
2021-02-22,1000,SABANCAYA
2021-02-22,500,SABANCAYA
2021-02-22,600,SABANCAYA
2021-02-22,1000,SABANCAYA
2021-02-22,800,SABANCAYA
2021-02-24,1300,SABANCAYA
2021-02-24,1000,SABANCAYA
2021-02-24,1000,SABANCAYA
2021-02-24,1500,SABANCAYA
2021-02-24,2000,SABANCAYA
2021-02-24,1800,SABANCAYA
2021-02-25,1000,SABANCAYA
2021-02-25,800,SABANCAYA
2021-02-25,1000,SABANCAYA
2021-02-25,1200,SABANCAYA
2021-02-25,700,SABANCAYA
2021-02-25,1100,SABANCAYA
2021-02-25,1000,SABANCAYA
2021-02-25,500,SABANCAYA
2021-02-25,200,SABANCAYA
2021-02-25,1100,SABANCAYA
2021-02-25,700,SABANCAYA
2021-02-25,1500,SABANCAYA
2021-02-26,3000,SABANCAYA
2021-02-26,1000,SABANCAYA
2021-02-26,1000,SABANCAYA
2021-02-26,600,SABANCAYA
2021-02-26,600,SABANCAYA
2021-02-26,300,SABANCAYA
2021-02-26,1000,SABANCAYA
2021-02-26,1000,SABANCAYA
2021-02-26,1000,SABANCAYA
2021-02-26,2500,SABANCAYA
2021-02-26,1500,SABANCAYA
2021-02-26,3500,SABANCAYA
2021-02-27,1500,SABANCAYA
2021-02-27,1500,SABANCAYA
2021-02-27,1000,SABANCAYA
2021-02-27,500,SABANCAYA
2021-02-27,600,SABANCAYA
2021-02-27,1200,SABANCAYA
2021-02-28,1500,SABANCAYA
2021-02-28,1000,SABANCAYA
2021-02-28,500,SABANCAYA
2021-02-28,1100,SABANCAYA
2021-02-28,1000,SABANCAYA
2021-02-28,1600,SABANCAYA
2021-02-28,1300,SABANCAYA
2021-02-28,1100,SABANCAYA
2021-02-28,1500,SABANCAYA
2021-03-01,2200,SABANCAYA
2021-03-01,1700,SABANCAYA
2021-03-01,2000,SABANCAYA
2021-03-02,1700,SABANCAYA
2021-03-02,2500,SABANCAYA
2021-03-03,500,SABANCAYA
2021-03-03,500,SABANCAYA
2021-03-03,500,SABANCAYA
2021-03-04,1300,SABANCAYA
2021-03-04,1000,SABANCAYA
2021-03-04,1400,SABANCAYA
2021-03-04,700,SABANCAYA
2021-03-04,1300,SABANCAYA
2021-03-04,800,SABANCAYA
2021-03-04,1000,SABANCAYA
2021-03-04,200,SABANCAYA
2021-03-04,1700,SABANCAYA
2021-03-04,400,SABANCAYA
2021-03-04,2000,SABANCAYA
2021-03-04,1000,SABANCAYA
2021-03-04,500,SABANCAYA
2021-03-04,1500,SABANCAYA
2021-03-04,1500,SABANCAYA
2021-03-04,1000,SABANCAYA
2021-03-04,1500,SABANCAYA
2021-03-04,1500,SABANCAYA
2021-03-04,2100,SABANCAYA
2021-03-04,2000,SABANCAYA
2021-03-05,2000,SABANCAYA
2021-03-05,2000,SABANCAYA
2021-03-05,1200,SABANCAYA
2021-03-05,2000,SABANCAYA
2021-03-05,2500,SABANCAYA
2021-03-06,1500,SABANCAYA
2021-03-06,2000,SABANCAYA
2021-03-07,800,SABANCAYA
2021-03-07,500,SABANCAYA
2021-03-07,800,SABANCAYA
2021-03-07,500,SABANCAYA
2021-03-08,1000,SABANCAYA
2021-03-08,1000,SABANCAYA
2021-03-08,800,SABANCAYA
2021-03-08,800,SABANCAYA
2021-03-08,600,SABANCAYA
2021-03-08,700,SABANCAYA
2021-03-08,700,SABANCAYA
2021-03-08,800,SABANCAYA
2021-03-10,700,SABANCAYA
2021-03-10,600,SABANCAYA
2021-03-10,500,SABANCAYA
2021-03-10,300,SABANCAYA
2021-03-10,1500,SABANCAYA
2021-03-10,1000,SABANCAYA
2021-03-10,500,SABANCAYA
2021-03-10,1500,SABANCAYA
2021-03-10,400,SABANCAYA
2021-03-10,1000,SABANCAYA
2021-03-10,200,SABANCAYA
2021-03-10,1000,SABANCAYA
2021-03-10,500,SABANCAYA
2021-03-11,1300,SABANCAYA
2021-03-11,1500,SABANCAYA
2021-03-11,1500,SABANCAYA
2021-03-11,1500,SABANCAYA
2021-03-11,1100,SABANCAYA
2021-03-11,1000,SABANCAYA
2021-03-11,1000,SABANCAYA
2021-03-11,1000,SABANCAYA
2021-03-11,2000,SABANCAYA
2021-03-11,800,SABANCAYA
2021-03-11,1400,SABANCAYA
2021-03-11,1300,SABANCAYA
2021-03-11,1300,SABANCAYA
2021-03-11,1500,SABANCAYA
2021-03-11,200,SABANCAYA
2021-03-11,1600,SABANCAYA
2021-03-11,1000,SABANCAYA
2021-03-11,600,SABANCAYA
2021-03-11,1500,SABANCAYA
2021-03-11,2000,SABANCAYA
2021-03-12,300,SABANCAYA
2021-03-12,2000,SABANCAYA
2021-03-12,2500,SABANCAYA
2021-03-12,1800,SABANCAYA
2021-03-12,2000,SABANCAYA
2021-03-12,1500,SABANCAYA
2021-03-12,2500,SABANCAYA
2021-03-12,1000,SABANCAYA
2021-03-12,2000,SABANCAYA
2021-03-12,1500,SABANCAYA
2021-03-12,2000,SABANCAYA
2021-03-12,2500,SABANCAYA
2021-03-12,2000,SABANCAYA
2021-03-12,1500,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1000,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1200,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1000,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,1500,SABANCAYA
2021-03-13,3000,SABANCAYA
2021-03-14,500,SABANCAYA
2021-03-16,500,SABANCAYA
2021-03-16,1400,SABANCAYA
2021-03-16,1600,SABANCAYA
2021-03-17,1500,SABANCAYA
2021-03-17,1000,SABANCAYA
2021-03-17,1100,SABANCAYA
2021-03-17,1200,SABANCAYA
2021-03-17,1500,SABANCAYA
2021-03-17,1000,SABANCAYA
2021-03-17,1500,SABANCAYA
2021-03-17,2500,SABANCAYA
2021-03-17,1500,SABANCAYA
2021-03-17,1700,SABANCAYA
2021-03-18,1300,SABANCAYA
2021-03-18,1000,SABANCAYA
2021-03-18,1500,SABANCAYA
2021-03-18,700,SABANCAYA
2021-03-18,700,SABANCAYA
2021-03-18,700,SABANCAYA
2021-03-18,600,SABANCAYA
2021-03-18,600,SABANCAYA
2021-03-18,800,SABANCAYA
2021-03-18,1000,SABANCAYA
2021-03-18,1000,SABANCAYA
2021-03-20,1000,SABANCAYA
2021-03-20,1300,SABANCAYA
2021-03-20,1500,SABANCAYA
2021-03-20,1500,SABANCAYA
2021-03-20,1100,SABANCAYA
2021-03-20,1400,SABANCAYA
2021-03-20,1100,SABANCAYA
2021-03-21,2400,SABANCAYA
2021-03-21,2400,SABANCAYA
2021-03-21,1500,SABANCAYA
2021-03-21,1500,SABANCAYA
2021-03-21,2400,SABANCAYA
2021-03-22,1000,SABANCAYA
2021-03-22,1200,SABANCAYA
2021-03-23,1000,SABANCAYA
2021-03-23,700,SABANCAYA
2021-03-23,2000,SABANCAYA
2021-03-23,1500,SABANCAYA
2021-03-23,1000,SABANCAYA
2021-03-23,2000,SABANCAYA
2021-03-24,1400,SABANCAYA
2021-03-24,2000,SABANCAYA
2021-03-24,1500,SABANCAYA
2021-03-24,1000,SABANCAYA
2021-03-24,1200,SABANCAYA
2021-03-24,1500,SABANCAYA
2021-03-24,1000,SABANCAYA
2021-03-24,1300,SABANCAYA
2021-03-24,1500,SABANCAYA
2021-03-24,1500,SABANCAYA
2021-03-25,1500,SABANCAYA
2021-03-25,1500,SABANCAYA
2021-03-25,1600,SABANCAYA
2021-03-25,1000,SABANCAYA
2021-03-25,1000,SABANCAYA
2021-03-25,2000,SABANCAYA
2021-03-25,1100,SABANCAYA
2021-03-25,2000,SABANCAYA
2021-03-25,1000,SABANCAYA
2021-03-25,2700,SABANCAYA
2021-03-25,2500,SABANCAYA
2021-03-26,2500,SABANCAYA
2021-03-26,1500,SABANCAYA
2021-03-26,2000,SABANCAYA
2021-03-26,1700,SABANCAYA
2021-03-26,1800,SABANCAYA
2021-03-26,2000,SABANCAYA
2021-03-27,1500,SABANCAYA
2021-03-27,1300,SABANCAYA
2021-03-27,800,SABANCAYA
2021-03-27,1000,SABANCAYA
2021-03-27,1200,SABANCAYA
2021-03-27,1000,SABANCAYA
2021-03-27,700,SABANCAYA
2021-03-27,1200,SABANCAYA
2021-03-27,1000,SABANCAYA
2021-03-27,1000,SABANCAYA
2021-03-27,1000,SABANCAYA
2021-03-27,1000,SABANCAYA
2021-03-28,1000,SABANCAYA
2021-03-28,500,SABANCAYA
2021-03-28,700,SABANCAYA
2021-03-28,1000,SABANCAYA
2021-03-28,1500,SABANCAYA
2021-03-28,1500,SABANCAYA
2021-03-28,1000,SABANCAYA
2021-03-28,500,SABANCAYA
2021-03-28,800,SABANCAYA
2021-03-30,1000,SABANCAYA
2021-03-30,1000,SABANCAYA
2021-03-31,600,SABANCAYA
2021-03-31,1500,SABANCAYA
2021-03-31,1600,SABANCAYA
2021-03-31,1500,SABANCAYA
2021-03-31,2000,SABANCAYA
2021-03-31,1200,SABANCAYA
2021-03-31,1000,SABANCAYA
2021-03-31,1500,SABANCAYA
2021-03-31,1000,SABANCAYA
2021-03-31,1500,SABANCAYA
2021-04-01,1500,SABANCAYA
2021-04-01,1000,SABANCAYA
2021-04-01,2000,SABANCAYA
2021-04-01,1700,SABANCAYA
2021-04-01,1000,SABANCAYA
2021-04-01,1000,SABANCAYA
2021-04-01,2000,SABANCAYA
2021-04-01,1000,SABANCAYA
2021-04-01,1000,SABANCAYA
2021-04-01,1500,SABANCAYA
2021-04-01,1000,SABANCAYA
2021-04-01,1200,SABANCAYA
2021-04-01,1500,SABANCAYA
2021-04-02,1000,SABANCAYA
2021-04-02,2500,SABANCAYA
2021-04-02,1500,SABANCAYA
2021-04-02,1300,SABANCAYA
2021-04-02,2000,SABANCAYA
2021-04-02,2000,SABANCAYA
2021-04-02,1500,SABANCAYA
2021-04-02,1000,SABANCAYA
2021-04-02,1500,SABANCAYA
2021-04-02,1100,SABANCAYA
2021-04-02,1500,SABANCAYA
2021-04-02,1600,SABANCAYA
2021-04-02,2000,SABANCAYA
2021-04-02,1500,SABANCAYA
2021-04-02,1200,SABANCAYA
2021-04-02,1500,SABANCAYA
2021-04-03,2200,SABANCAYA
2021-04-03,2100,SABANCAYA
2021-04-03,2000,SABANCAYA
2021-04-03,2000,SABANCAYA
2021-04-03,1500,SABANCAYA
2021-04-03,1500,SABANCAYA
2021-04-03,1500,SABANCAYA
2021-04-03,1000,SABANCAYA
2021-04-03,2000,SABANCAYA
2021-04-03,1500,SABANCAYA
2021-04-03,2000,SABANCAYA
2021-04-03,2500,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,800,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,800,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,500,SABANCAYA
2021-04-05,2000,SABANCAYA
2021-04-05,1200,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-05,1000,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,600,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,800,SABANCAYA
2021-04-06,600,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,800,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,1700,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,800,SABANCAYA
2021-04-06,1200,SABANCAYA
2021-04-06,1300,SABANCAYA
2021-04-06,1500,SABANCAYA
2021-04-06,2000,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-06,1000,SABANCAYA
2021-04-07,1000,SABANCAYA
2021-04-07,500,SABANCAYA
2021-04-07,1000,SABANCAYA
2021-04-07,1300,SABANCAYA
2021-04-07,1000,SABANCAYA
2021-04-07,1000,SABANCAYA
2021-04-07,1000,SABANCAYA
2021-04-07,1000,SABANCAYA
2021-04-08,600,SABANCAYA
2021-04-08,1500,SABANCAYA
2021-04-08,1000,SABANCAYA
2021-04-08,1400,SABANCAYA
2021-04-08,1800,SABANCAYA
2021-04-08,500,SABANCAYA
2021-04-08,1500,SABANCAYA
2021-04-08,1500,SABANCAYA
2021-04-08,1000,SABANCAYA
2021-04-08,1200,SABANCAYA
2021-04-09,600,SABANCAYA
2021-04-09,1500,SABANCAYA
2021-04-09,1000,SABANCAYA
2021-04-09,1300,SABANCAYA
2021-04-09,2000,SABANCAYA
2021-04-09,1000,SABANCAYA
2021-04-09,2000,SABANCAYA
2021-04-10,1100,SABANCAYA
2021-04-10,1000,SABANCAYA
2021-04-10,1100,SABANCAYA
2021-04-10,1000,SABANCAYA
2021-04-10,1000,SABANCAYA
2021-04-10,1000,SABANCAYA
2021-04-10,1000,SABANCAYA
2021-04-10,1400,SABANCAYA
2021-04-11,500,SABANCAYA
2021-04-11,500,SABANCAYA
2021-04-11,500,SABANCAYA
2021-04-11,700,SABANCAYA
2021-04-11,500,SABANCAYA
2021-04-11,1000,SABANCAYA
2021-04-11,1500,SABANCAYA
2021-04-11,1400,SABANCAYA
2021-04-11,1000,SABANCAYA
2021-04-12,1000,SABANCAYA
2021-04-12,1500,SABANCAYA
2021-04-12,2000,SABANCAYA
2021-04-12,1500,SABANCAYA
2021-04-12,1500,SABANCAYA
2021-04-13,1500,SABANCAYA
2021-04-13,1000,SABANCAYA
2021-04-13,1500,SABANCAYA
2021-04-13,2000,SABANCAYA
2021-04-13,1500,SABANCAYA
2021-04-13,1500,SABANCAYA
2021-04-13,1000,SABANCAYA
2021-04-13,1000,SABANCAYA
2021-04-13,2300,SABANCAYA
2021-04-14,1500,SABANCAYA
2021-04-14,1500,SABANCAYA
2021-04-15,600,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,800,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,1200,SABANCAYA
2021-04-15,1200,SABANCAYA
2021-04-15,800,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,500,SABANCAYA
2021-04-15,700,SABANCAYA
2021-04-15,700,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,1000,SABANCAYA
2021-04-15,1300,SABANCAYA
2021-04-16,600,SABANCAYA
2021-04-16,1200,SABANCAYA
2021-04-16,500,SABANCAYA
2021-04-16,900,SABANCAYA
2021-04-16,1000,SABANCAYA
2021-04-16,1000,SABANCAYA
2021-04-16,600,SABANCAYA
2021-04-16,680,SABANCAYA
2021-04-16,1000,SABANCAYA
2021-04-16,800,SABANCAYA
2021-04-16,1100,SABANCAYA
2021-04-16,1000,SABANCAYA
2021-04-16,1000,SABANCAYA
2021-04-16,2000,SABANCAYA
2021-04-16,1700,SABANCAYA
2021-04-16,2000,SABANCAYA
2021-04-17,600,SABANCAYA
2021-04-17,1000,SABANCAYA
2021-04-17,500,SABANCAYA
2021-04-17,700,SABANCAYA
2021-04-17,700,SABANCAYA
2021-04-17,700,SABANCAYA
2021-04-17,700,SABANCAYA
2021-04-17,600,SABANCAYA
2021-04-17,700,SABANCAYA
2021-04-17,500,SABANCAYA
2021-04-17,800,SABANCAYA
2021-04-17,500,SABANCAYA
2021-04-17,800,SABANCAYA
2021-04-17,800,SABANCAYA
2021-04-18,800,SABANCAYA
2021-04-18,1200,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,800,SABANCAYA
2021-04-18,700,SABANCAYA
2021-04-18,500,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,1000,SABANCAYA
2021-04-18,1200,SABANCAYA
2021-04-18,1500,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,600,SABANCAYA
2021-04-19,2800,SABANCAYA
2021-04-19,1000,SABANCAYA
2021-04-19,1000,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,1000,SABANCAYA
2021-04-19,700,SABANCAYA
2021-04-19,2000,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-19,1400,SABANCAYA
2021-04-19,1500,SABANCAYA
2021-04-20,2000,SABANCAYA
2021-04-20,2000,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1100,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1500,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1200,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1000,SABANCAYA
2021-04-20,1500,SABANCAYA
2021-04-20,600,SABANCAYA
